0.425,0.2,0.85,0.4875,0.5,0,0,0,0,0,0,0,1,1,0,0.5,0.5,1,1,1,0.028189,1,856,1,100,0,0,0,0,1,1,1,1,4,3,1,1,1,1,0,0,1,0.200000
0.333333,0.2,0.833333,0.6,0,0,0,0.666667,0,0,0,0,1,0,0,0.333333,0.5,1,1,1,0.071811,1,1118,1,119,0,0,0,0,2,1,1,1,7,5,1,1,1,1,0,0,1,0.200000
0.336364,0.213636,0.786364,0.513636,0,0.181818,0,0.545455,0,0,0,0,1,1,0,0.272727,0.5,1,1,1,0.071811,1,270,2,87,0,0,0,0,2,1,1,1,6,4,1,1,1,1,0,0,1,0.200000
0.417308,0.204808,0.819231,0.338462,0.269231,0,0,0.365385,0,0,0,0,1,1,0,0.269231,0.5,1,1,1,0.028189,1,283,1,100,0,0,0,0,1,1,1,1,4,3,1,1,1,2,0,0,1,0.400000
0.295455,0.245455,0.768182,0.427273,0.272727,0.181818,0,0.454545,0,0,0,0,1,0,0,0.454545,0.5,1,1,1,0.128189,1,382,1,125,0,0,0,0,4,1,1,5,4,2,1,1,1,1,0,0,1,0.200000
0.336975,0.356303,0.671008,0.491176,0.168067,0.268908,0,0.563025,0,0,0,0,1,1,0,0.563025,0.5,1,1,1,0.071811,1,349,2,31,0,0,0,0,2,1,1,1,4,2,1,1,1,1,0,0,1,0.200000
0.348366,0.172386,0.82451,0.439542,0.313725,0.196078,0,0.294118,0,0,0,0,1,0,0,0.294118,0.5,1,1,1,0.028189,1,61,1,75,0,0,0,0,5,1,1,1,2,2,1,1,1,1,0,0,1,1.000000
0.355658,0.242593,0.786523,0.441204,0.179012,0.302469,0,0.364198,0,0,0,0,0,0,0,0.302469,0.5,1,0,0,0.138478,1,7,2,1,0,0,0,0,3,2,2,4,4,1,2,1,1,1,0,0,1,0.200000
0.3,0.233333,0.733333,0.577778,0,0.222222,0,0.555556,0,0,0,0,1,1,0,0.555556,0.5,1,1,1,0.071811,1,792,2,115,0,0,0,0,2,1,1,1,7,2,1,1,1,1,0,0,1,0.200000
0.377193,0.220175,0.827193,0.355263,0,0.175439,0,0.649123,0,0,0,0,0,1,0,0.175439,0.5,1,0,1,0.028189,1,599,1,117,0,0,0,0,1,1,1,1,2,4,1,1,1,1,0,0,1,0.200000
0.35,0.2,0.808333,0.483333,0.166667,0.5,0,0.166667,0,0,0,0,1,0,0,0.5,0.5,1,1,0,0.028189,1,842,2,116,0,0,0,0,1,2,2,1,4,1,2,1,1,1,0,0,1,0.200000
0.361905,0.204762,0.828571,0.464286,0.190476,0.095238,0,0.619048,0,0,0,0,1,0,0,0.619048,0.5,1,1,1,0.138478,1,10,1,127,0,0,0,0,3,1,1,5,1,2,1,1,1,1,0,0,1,1.000000
0.370698,0.266977,0.791163,0.386512,0.362791,0.218605,0,0.093023,0,0,0,0,1,0,0,0.27907,0.5,1,1,0,0.138478,1,34,2,33,0,0,0,0,3,2,2,1,1,5,2,1,1,1,0,0,1,0.600000
0.337931,0.2,0.834483,0.406897,0,0.655172,0,0.172414,0,0,0,0,0,1,0,0.655172,0.5,1,0,1,0.071811,1,1179,2,86,0,0,0,0,2,1,1,3,7,1,1,1,1,1,0,0,1,0.600000
0.36,0.28,0.72,0.52,0,0,0,0,0,0,0,0,1,0,0,0.4,0.5,1,1,1,0.128189,1,1514,1,85,0,0,0,0,4,1,1,1,3,5,1,1,1,1,0,0,1,0.600000
0.339306,0.20578,0.813873,0.376301,0.115607,0.375723,0,0.231214,0,0,0,0,1,0,0,0.231214,0.5,1,1,0,0.138478,1,75,1,4,0,0,0,0,3,2,2,1,1,2,2,1,1,1,0,0,1,0.600000
0.375,0.24375,0.78125,0.38125,0,0.5,0,0.25,0,0,0,0,0,1,0,0.5,0.5,1,0,1,0.028189,1,410,1,12,0,0,0,0,1,1,1,1,3,1,1,1,1,1,0,0,1,0.200000
